Date,day_opening_price,day_high,day_low,day_closing_price,day_trading_volume,ZERO_START_POINT,DAY_HIGH_vs_ZERO,DAY_LOW_vs_ZERO,DAY_CLOSE_vs_ZERO
14/11/2011,1263.85,1263.85,1246.68,1251.78,"3,219,680,000",0,0,-17.17,-12.07
15/11/2011,1251.7,1264.25,1244.34,1257.81,"3,599,300,000",0,12.55,-7.36,6.11
16/11/2011,1257.81,1259.61,1235.67,1236.91,"4,085,010,000",0,1.8,-22.14,-20.9
17/11/2011,1236.56,1237.73,1209.43,1216.13,"4,596,450,000",0,1.17,-27.13,-20.43
18/11/2011,1216.19,1223.51,1211.36,1215.65,"3,827,610,000",0,7.32,-4.83,-0.54
21/11/2011,1215.62,1215.62,1183.16,1192.98,"4,050,070,000",0,0,-32.46,-22.64
22/11/2011,1192.98,1196.81,1181.65,1188.04,"3,911,710,000",0,3.83,-11.33,-4.94
23/11/2011,1187.48,1187.48,1161.79,1161.79,"3,798,940,000",0,0,-25.69,-25.69
25/11/2011,1161.41,1172.66,1158.66,1158.67,"1,664,200,000",0,11.25,-2.75,-2.74
28/11/2011,1158.67,1197.35,1158.67,1192.55,"3,920,750,000",0,38.68,0,33.88
29/11/2011,1192.56,1203.67,1191.8,1195.19,"3,992,650,000",0,11.11,-0.76,2.63
30/11/2011,1196.72,1247.11,1196.72,1246.96,"5,801,910,000",0,50.39,0,50.24
01/12/2011,1246.91,1251.09,1239.73,1244.58,"3,818,680,000",0,4.18,-7.18,-2.33
02/12/2011,1246.03,1260.08,1243.35,1244.28,"4,144,310,000",0,14.05,-2.68,-1.75
05/12/2011,1244.33,1266.73,1244.33,1257.08,"4,148,060,000",0,22.4,0,12.75
06/12/2011,1257.19,1266.03,1253.03,1258.47,"3,734,230,000",0,8.84,-4.16,1.28
07/12/2011,1258.14,1267.06,1244.8,1261.01,"4,160,540,000",0,8.92,-13.34,2.87
08/12/2011,1260.87,1260.87,1231.47,1234.35,"4,298,370,000",0,0,-29.4,-26.52
09/12/2011,1234.48,1258.25,1234.48,1255.19,"3,830,610,000",0,23.77,0,20.71
12/12/2011,1255.05,1255.05,1227.25,1236.47,"3,600,570,000",0,0,-27.8,-18.58
13/12/2011,1236.83,1249.86,1219.43,1225.73,"4,121,570,000",0,13.03,-17.4,-11.1
14/12/2011,1225.73,1225.73,1209.47,1211.82,"4,298,290,000",0,0,-16.26,-13.91
15/12/2011,1212.12,1225.6,1212.12,1215.75,"3,810,340,000",0,13.48,0,3.63
16/12/2011,1216.09,1231.04,1215.2,1219.66,"5,345,800,000",0,14.95,-0.89,3.57
19/12/2011,1219.74,1224.57,1202.37,1205.35,"3,659,820,000",0,4.83,-17.37,-14.39
20/12/2011,1205.72,1242.82,1205.72,1241.3,"4,055,590,000",0,37.1,0,35.58
21/12/2011,1241.25,1245.09,1229.51,1243.72,"2,959,020,000",0,3.84,-11.74,2.47
22/12/2011,1243.72,1255.22,1243.72,1254,"3,492,250,000",0,11.5,0,10.28
23/12/2011,1254,1265.42,1254,1265.33,"2,233,830,000",0,11.42,0,11.33
27/12/2011,1265.02,1269.37,1262.3,1265.43,"2,130,590,000",0,4.35,-2.72,0.41
28/12/2011,1265.38,1265.85,1248.64,1249.64,"2,349,980,000",0,0.47,-16.74,-15.74
29/12/2011,1249.75,1263.54,1249.75,1263.02,"2,278,130,000",0,13.79,0,13.27
30/12/2011,1262.82,1264.12,1257.46,1257.6,"2,271,850,000",0,1.3,-5.36,-5.22
03/01/2012,1258.86,1284.62,1258.86,1277.06,"3,943,710,000",0,25.76,0,18.2
04/01/2012,1277.03,1278.73,1268.1,1277.3,"3,592,580,000",0,1.7,-8.93,0.27
05/01/2012,1277.3,1283.05,1265.26,1281.06,"4,315,950,000",0,5.75,-12.04,3.76
06/01/2012,1280.93,1281.84,1273.34,1277.81,"3,656,830,000",0,0.91,-7.59,-3.12
09/01/2012,1277.83,1281.99,1274.55,1280.7,"3,371,600,000",0,4.16,-3.28,2.87
10/01/2012,1280.77,1296.46,1280.77,1292.08,"4,221,960,000",0,15.69,0,11.31
11/01/2012,1292.02,1293.8,1285.41,1292.48,"3,968,120,000",0,1.78,-6.61,0.46
12/01/2012,1292.48,1296.82,1285.77,1295.5,"4,019,890,000",0,4.34,-6.71,3.02
13/01/2012,1294.82,1294.82,1277.58,1289.09,"3,692,370,000",0,0,-17.24,-5.73
17/01/2012,1290.22,1303,1290.22,1293.67,"4,010,490,000",0,12.78,0,3.45
18/01/2012,1293.65,1308.11,1290.99,1308.04,"4,096,160,000",0,14.46,-2.66,14.39
19/01/2012,1308.07,1315.49,1308.07,1314.5,"4,465,890,000",0,7.42,0,6.43
20/01/2012,1314.49,1315.38,1309.17,1315.38,"3,912,620,000",0,0.89,-5.32,0.89
23/01/2012,1315.29,1322.28,1309.89,1316,"3,770,910,000",0,6.99,-5.4,0.71
24/01/2012,1315.96,1315.96,1306.06,1314.65,"3,693,560,000",0,0,-9.9,-1.31
25/01/2012,1314.4,1328.3,1307.65,1326.06,"4,410,910,000",0,13.9,-6.75,11.66
26/01/2012,1326.28,1333.47,1313.6,1318.43,"4,522,070,000",0,7.19,-12.68,-7.85
27/01/2012,1318.25,1320.06,1311.72,1316.33,"4,007,380,000",0,1.81,-6.53,-1.92
30/01/2012,1316.16,1316.16,1300.49,1313.01,"3,659,010,000",0,0,-15.67,-3.15
31/01/2012,1313.53,1321.41,1306.69,1312.41,"4,235,550,000",0,7.88,-6.84,-1.12
01/02/2012,1312.45,1330.52,1312.45,1324.09,"4,504,360,000",0,18.07,0,11.64
02/02/2012,1324.24,1329.19,1321.57,1325.54,"4,120,920,000",0,4.95,-2.67,1.3
03/02/2012,1326.21,1345.34,1326.21,1344.9,"4,608,550,000",0,19.13,0,18.69
06/02/2012,1344.32,1344.36,1337.52,1344.33,"3,379,700,000",0,0.04,-6.8,0.01
07/02/2012,1344.33,1349.24,1335.92,1347.05,"3,742,460,000",0,4.91,-8.41,2.72
08/02/2012,1347.04,1351,1341.95,1349.96,"4,096,730,000",0,3.96,-5.09,2.92
09/02/2012,1349.97,1354.32,1344.63,1351.95,"4,209,890,000",0,4.35,-5.34,1.98
10/02/2012,1351.21,1351.21,1337.35,1342.64,"3,877,580,000",0,0,-13.86,-8.57
13/02/2012,1343.06,1353.35,1343.06,1351.77,"3,618,040,000",0,10.29,0,8.71
14/02/2012,1351.3,1351.3,1340.83,1350.5,"3,889,520,000",0,0,-10.47,-0.8
15/02/2012,1350.52,1355.87,1340.8,1343.23,"4,080,340,000",0,5.35,-9.72,-7.29
16/02/2012,1342.61,1359.02,1341.22,1358.04,"4,108,880,000",0,16.41,-1.39,15.43
17/02/2012,1358.06,1363.4,1357.24,1361.23,"3,717,640,000",0,5.34,-0.82,3.17
21/02/2012,1361.22,1367.76,1358.11,1362.21,"3,795,200,000",0,6.54,-3.11,0.99
22/02/2012,1362.11,1362.7,1355.53,1357.66,"3,633,710,000",0,0.59,-6.58,-4.45
23/02/2012,1357.53,1364.24,1352.28,1363.46,"3,786,450,000",0,6.71,-5.25,5.93
24/02/2012,1363.46,1368.92,1363.46,1365.74,"3,505,360,000",0,5.46,0,2.28
27/02/2012,1365.2,1371.94,1354.92,1367.59,"3,648,890,000",0,6.74,-10.28,2.39
28/02/2012,1367.56,1373.09,1365.97,1372.18,"3,579,120,000",0,5.53,-1.59,4.62
29/02/2012,1372.2,1378.04,1363.81,1365.68,"4,482,370,000",0,5.84,-8.39,-6.52
01/03/2012,1365.9,1376.17,1365.9,1374.09,"3,919,240,000",0,10.27,0,8.19
02/03/2012,1374.09,1374.53,1366.42,1369.63,"3,283,490,000",0,0.44,-7.67,-4.46
05/03/2012,1369.59,1369.59,1359.13,1364.33,"3,429,480,000",0,0,-10.46,-5.26
06/03/2012,1363.63,1363.63,1340.03,1343.36,"4,191,060,000",0,0,-23.6,-20.27
07/03/2012,1343.39,1354.85,1343.39,1352.63,"3,580,380,000",0,11.46,0,9.24
08/03/2012,1352.65,1368.72,1352.65,1365.91,"3,543,060,000",0,16.07,0,13.26
09/03/2012,1365.97,1374.76,1365.97,1370.87,"3,639,470,000",0,8.79,0,4.9
12/03/2012,1370.78,1373.04,1366.69,1371.09,"3,081,870,000",0,2.26,-4.09,0.31
13/03/2012,1371.92,1396.13,1371.92,1395.95,"4,386,470,000",0,24.21,0,24.03
14/03/2012,1395.95,1399.42,1389.97,1394.28,"4,502,280,000",0,3.47,-5.98,-1.67
15/03/2012,1394.17,1402.63,1392.78,1402.6,"4,271,650,000",0,8.46,-1.39,8.43
16/03/2012,1402.55,1405.88,1401.47,1404.17,"5,163,950,000",0,3.33,-1.08,1.62
19/03/2012,1404.17,1414,1402.43,1409.75,"3,932,570,000",0,9.83,-1.74,5.58
20/03/2012,1409.59,1409.59,1397.68,1405.52,"3,695,280,000",0,0,-11.91,-4.07
21/03/2012,1405.52,1407.75,1400.64,1402.89,"3,573,590,000",0,2.23,-4.88,-2.63
22/03/2012,1402.89,1402.89,1388.73,1392.78,"3,740,590,000",0,0,-14.16,-10.11
23/03/2012,1392.78,1399.18,1386.87,1397.11,"3,472,950,000",0,6.4,-5.91,4.33
26/03/2012,1397.11,1416.58,1397.11,1416.51,"3,576,950,000",0,19.47,0,19.4
27/03/2012,1416.55,1419.15,1411.95,1412.52,"3,513,640,000",0,2.6,-4.6,-4.03
28/03/2012,1412.52,1413.65,1397.2,1405.54,"3,892,800,000",0,1.13,-15.32,-6.98
29/03/2012,1405.39,1405.39,1391.56,1403.28,"3,832,000,000",0,0,-13.83,-2.11
30/03/2012,1403.31,1410.89,1401.42,1408.47,"3,676,890,000",0,7.58,-1.89,5.16
02/04/2012,1408.47,1422.38,1404.46,1419.04,"3,572,010,000",0,13.91,-4.01,10.57
03/04/2012,1418.98,1419,1404.62,1413.38,"3,822,090,000",0,0.02,-14.36,-5.6
04/04/2012,1413.09,1413.09,1394.09,1398.96,"3,938,290,000",0,0,-19,-14.13
05/04/2012,1398.79,1401.6,1392.92,1398.08,"3,303,740,000",0,2.81,-5.87,-0.71
09/04/2012,1397.45,1397.45,1378.24,1382.2,"3,468,980,000",0,0,-19.21,-15.25
10/04/2012,1382.18,1383.01,1357.38,1358.59,"4,631,730,000",0,0.83,-24.8,-23.59
11/04/2012,1358.98,1374.71,1358.98,1368.71,"3,743,040,000",0,15.73,0,9.73
12/04/2012,1368.77,1388.13,1368.77,1387.57,"3,618,280,000",0,19.36,0,18.8
13/04/2012,1387.61,1387.61,1369.85,1370.26,"3,631,160,000",0,0,-17.76,-17.35
16/04/2012,1370.27,1379.66,1365.38,1369.57,"3,574,780,000",0,9.39,-4.89,-0.7
17/04/2012,1369.57,1392.76,1369.57,1390.78,"3,456,200,000",0,23.19,0,21.21
18/04/2012,1390.78,1390.78,1383.29,1385.14,"3,463,140,000",0,0,-7.49,-5.64
19/04/2012,1385.08,1390.46,1370.3,1376.92,"4,180,020,000",0,5.38,-14.78,-8.16
20/04/2012,1376.96,1387.4,1376.96,1378.53,"3,833,320,000",0,10.44,0,1.57
23/04/2012,1378.53,1378.53,1358.79,1366.94,"3,654,860,000",0,0,-19.74,-11.59
24/04/2012,1366.97,1375.57,1366.82,1371.97,"3,617,100,000",0,8.6,-0.15,5
25/04/2012,1372.11,1391.37,1372.11,1390.69,"3,998,430,000",0,19.26,0,18.58
26/04/2012,1390.64,1402.09,1387.28,1399.98,"4,034,700,000",0,11.45,-3.36,9.34
27/04/2012,1400.19,1406.64,1397.31,1403.36,"3,645,830,000",0,6.45,-2.88,3.17
30/04/2012,1403.26,1403.26,1394,1397.91,"3,574,010,000",0,0,-9.26,-5.35
01/05/2012,1397.86,1415.32,1395.73,1405.82,"3,807,950,000",0,17.46,-2.13,7.96
02/05/2012,1405.5,1405.5,1393.92,1402.31,"3,803,860,000",0,0,-11.58,-3.19
03/05/2012,1402.32,1403.07,1388.71,1391.57,"4,004,910,000",0,0.75,-13.61,-10.75
04/05/2012,1391.51,1391.51,1367.96,1369.1,"3,975,140,000",0,0,-23.55,-22.41
07/05/2012,1368.79,1373.91,1363.94,1369.58,"3,559,390,000",0,5.12,-4.85,0.79
08/05/2012,1369.16,1369.16,1347.75,1363.72,"4,261,670,000",0,0,-21.41,-5.44
09/05/2012,1363.2,1363.73,1343.13,1354.58,"4,288,540,000",0,0.53,-20.07,-8.62
10/05/2012,1354.58,1365.88,1354.58,1357.99,"3,727,990,000",0,11.3,0,3.41
11/05/2012,1358.11,1365.66,1348.89,1353.39,"3,869,070,000",0,7.55,-9.22,-4.72
14/05/2012,1351.93,1351.93,1336.61,1338.35,"3,688,120,000",0,0,-15.32,-13.58
15/05/2012,1338.36,1344.94,1328.41,1330.66,"4,114,040,000",0,6.58,-9.95,-7.7
16/05/2012,1330.78,1341.78,1324.79,1324.8,"4,280,420,000",0,11,-5.99,-5.98
17/05/2012,1324.82,1326.36,1304.86,1304.86,"4,664,280,000",0,1.54,-19.96,-19.96
18/05/2012,1305.05,1312.24,1291.98,1295.22,"4,512,470,000",0,7.19,-13.07,-9.83
21/05/2012,1295.73,1316.39,1295.73,1315.99,"3,786,750,000",0,20.66,0,20.26
22/05/2012,1316.09,1328.49,1310.04,1316.63,"4,123,680,000",0,12.4,-6.05,0.54
23/05/2012,1316.02,1320.71,1296.53,1318.86,"4,108,330,000",0,4.69,-19.49,2.84
24/05/2012,1318.72,1324.14,1310.5,1320.68,"3,937,670,000",0,5.42,-8.22,1.96
25/05/2012,1320.81,1324.2,1314.23,1317.82,"2,872,660,000",0,3.39,-6.58,-2.99
29/05/2012,1318.9,1334.93,1318.9,1332.42,"3,441,640,000",0,16.03,0,13.52
30/05/2012,1331.25,1331.25,1310.76,1313.32,"3,534,290,000",0,0,-20.49,-17.93
31/05/2012,1313.09,1319.74,1298.9,1310.33,"4,557,620,000",0,6.65,-14.19,-2.76
01/06/2012,1309.87,1309.87,1277.25,1278.04,"4,669,350,000",0,0,-32.62,-31.83
04/06/2012,1278.29,1282.55,1266.74,1278.18,"4,011,960,000",0,4.26,-11.55,-0.11
05/06/2012,1277.82,1287.62,1274.16,1285.5,"3,403,230,000",0,9.8,-3.66,7.68
06/06/2012,1285.61,1315.13,1285.61,1315.13,"4,268,360,000",0,29.52,0,29.52
07/06/2012,1316.15,1329.05,1312.68,1314.99,"4,258,140,000",0,12.9,-3.47,-1.16
08/06/2012,1314.99,1325.81,1307.77,1325.66,"3,497,190,000",0,10.82,-7.22,10.67
11/06/2012,1325.72,1335.52,1307.73,1308.93,"3,537,530,000",0,9.8,-17.99,-16.79
12/06/2012,1309.4,1324.31,1306.62,1324.18,"3,442,920,000",0,14.91,-2.78,14.78
13/06/2012,1324.02,1327.28,1310.51,1314.88,"3,506,510,000",0,3.26,-13.51,-9.14
14/06/2012,1314.88,1333.68,1314.14,1329.1,"3,687,720,000",0,18.8,-0.74,14.22
15/06/2012,1329.19,1343.32,1329.19,1342.84,"4,401,570,000",0,14.13,0,13.65
18/06/2012,1342.42,1348.22,1334.46,1344.78,"3,259,430,000",0,5.8,-7.96,2.36
19/06/2012,1344.83,1363.46,1344.83,1357.98,"3,815,350,000",0,18.63,0,13.15
20/06/2012,1358.04,1361.57,1346.45,1355.69,"3,695,700,000",0,3.53,-11.59,-2.35
21/06/2012,1355.43,1358.27,1324.41,1325.51,"4,094,470,000",0,2.84,-31.02,-29.92
22/06/2012,1325.92,1337.82,1325.92,1335.02,"5,271,490,000",0,11.9,0,9.1
25/06/2012,1334.9,1334.9,1309.27,1313.72,"3,501,820,000",0,0,-25.63,-21.18
26/06/2012,1314.09,1324.24,1310.3,1319.99,"3,412,940,000",0,10.15,-3.79,5.9
27/06/2012,1320.71,1334.4,1320.71,1331.85,"3,286,910,000",0,13.69,0,11.14
28/06/2012,1331.52,1331.52,1313.29,1329.04,"3,969,370,000",0,0,-18.23,-2.48
29/06/2012,1330.12,1362.17,1330.12,1362.16,"4,590,480,000",0,32.05,0,32.04
02/07/2012,1362.33,1366.35,1355.7,1365.51,"3,301,650,000",0,4.02,-6.63,3.18
03/07/2012,1365.75,1374.81,1363.53,1374.02,"2,116,390,000",0,9.06,-2.22,8.27
05/07/2012,1373.72,1373.85,1363.02,1367.58,"3,041,520,000",0,0.13,-10.7,-6.14
06/07/2012,1367.09,1367.09,1348.03,1354.68,"2,745,140,000",0,0,-19.06,-12.41
09/07/2012,1354.66,1354.87,1346.65,1352.46,"2,904,860,000",0,0.21,-8.01,-2.2
10/07/2012,1352.96,1361.54,1336.27,1341.47,"3,470,600,000",0,8.58,-16.69,-11.49
11/07/2012,1341.4,1345,1333.25,1341.45,"3,426,290,000",0,3.6,-8.15,0.05
12/07/2012,1341.29,1341.29,1325.41,1334.76,"3,654,440,000",0,0,-15.88,-6.53
13/07/2012,1334.81,1357.7,1334.81,1356.78,"3,212,930,000",0,22.89,0,21.97
16/07/2012,1356.5,1357.26,1348.51,1353.64,"2,862,720,000",0,0.76,-7.99,-2.86
17/07/2012,1353.68,1365.36,1345.07,1363.67,"3,566,680,000",0,11.68,-8.61,9.99
18/07/2012,1363.58,1375.26,1358.96,1372.78,"3,642,630,000",0,11.68,-4.62,9.2
19/07/2012,1373.01,1380.39,1371.21,1376.51,"4,043,360,000",0,7.38,-1.8,3.5
20/07/2012,1376.51,1376.51,1362.19,1362.66,"3,925,020,000",0,0,-14.32,-13.85
23/07/2012,1362.34,1362.34,1337.56,1350.52,"3,717,180,000",0,0,-24.78,-11.82
24/07/2012,1350.52,1351.53,1329.24,1338.31,"3,891,290,000",0,1.01,-21.28,-12.21
25/07/2012,1338.35,1343.98,1331.5,1337.89,"3,719,170,000",0,5.63,-6.85,-0.46
26/07/2012,1338.17,1363.13,1338.17,1360.02,"4,429,300,000",0,24.96,0,21.85
27/07/2012,1360.05,1389.19,1360.05,1385.97,"4,399,010,000",0,29.14,0,25.92
30/07/2012,1385.94,1391.74,1381.37,1385.3,"3,212,060,000",0,5.8,-4.57,-0.64
31/07/2012,1385.27,1387.16,1379.17,1379.32,"3,821,570,000",0,1.89,-6.1,-5.95
01/08/2012,1379.32,1385.03,1373.35,1375.32,"4,440,920,000",0,5.71,-5.97,-4
02/08/2012,1375.13,1375.13,1354.65,1365,"4,193,740,000",0,0,-20.48,-10.13
03/08/2012,1365.45,1394.16,1365.45,1390.99,"3,751,170,000",0,28.71,0,25.54
06/08/2012,1391.04,1399.63,1391.04,1394.23,"3,122,050,000",0,8.59,0,3.19
07/08/2012,1394.46,1407.14,1394.46,1401.35,"3,682,490,000",0,12.68,0,6.89
08/08/2012,1401.23,1404.14,1396.13,1402.22,"3,221,790,000",0,2.91,-5.1,0.99
09/08/2012,1402.26,1405.95,1398.8,1402.8,"3,119,610,000",0,3.69,-3.46,0.54
10/08/2012,1402.58,1405.98,1395.62,1405.87,"2,767,980,000",0,3.4,-6.96,3.29
13/08/2012,1405.87,1405.87,1397.32,1404.11,"2,499,990,000",0,0,-8.55,-1.76
14/08/2012,1404.36,1410.03,1400.6,1403.93,"2,930,900,000",0,5.67,-3.76,-0.43
15/08/2012,1403.89,1407.73,1401.83,1405.53,"2,655,750,000",0,3.84,-2.06,1.64
16/08/2012,1405.57,1417.44,1404.15,1415.51,"3,114,100,000",0,11.87,-1.42,9.94
17/08/2012,1415.84,1418.71,1414.67,1418.16,"2,922,990,000",0,2.87,-1.17,2.32
20/08/2012,1417.85,1418.13,1412.12,1418.13,"2,766,320,000",0,0.28,-5.73,0.28
21/08/2012,1418.13,1426.68,1410.86,1413.17,"3,282,950,000",0,8.55,-7.27,-4.96
22/08/2012,1413.09,1416.12,1406.78,1413.49,"3,062,690,000",0,3.03,-6.31,0.4
23/08/2012,1413.49,1413.49,1400.5,1402.08,"3,008,240,000",0,0,-12.99,-11.41
24/08/2012,1401.99,1413.46,1398.04,1411.13,"2,598,790,000",0,11.47,-3.95,9.14
27/08/2012,1411.13,1416.17,1409.11,1410.44,"2,472,500,000",0,5.04,-2.02,-0.69
28/08/2012,1410.44,1413.63,1405.59,1409.3,"2,629,090,000",0,3.19,-4.85,-1.14
29/08/2012,1409.32,1413.95,1406.57,1410.49,"2,571,220,000",0,4.63,-2.75,1.17
30/08/2012,1410.08,1410.08,1397.01,1399.48,"2,530,280,000",0,0,-13.07,-10.6
31/08/2012,1400.07,1413.09,1398.96,1406.58,"2,938,250,000",0,13.02,-1.11,6.51
04/09/2012,1406.54,1409.31,1396.56,1404.94,"3,200,310,000",0,2.77,-9.98,-1.6
05/09/2012,1404.94,1408.81,1401.25,1403.44,"3,389,110,000",0,3.87,-3.69,-1.5
06/09/2012,1403.74,1432.12,1403.74,1432.12,"3,952,870,000",0,28.38,0,28.38
07/09/2012,1432.12,1437.92,1431.45,1437.92,"3,717,620,000",0,5.8,-0.67,5.8
10/09/2012,1437.92,1438.74,1428.98,1429.08,"3,223,670,000",0,0.82,-8.94,-8.84
11/09/2012,1429.13,1437.76,1429.13,1433.56,"3,509,630,000",0,8.63,0,4.43
12/09/2012,1433.56,1439.15,1432.99,1436.56,"3,641,200,000",0,5.59,-0.57,3
13/09/2012,1436.56,1463.76,1435.34,1459.99,"4,606,550,000",0,27.2,-1.22,23.43
14/09/2012,1460.07,1474.51,1460.07,1465.77,"5,041,990,000",0,14.44,0,5.7
17/09/2012,1465.42,1465.63,1457.55,1461.19,"3,482,430,000",0,0.21,-7.87,-4.23
18/09/2012,1461.19,1461.47,1456.13,1459.32,"3,377,390,000",0,0.28,-5.06,-1.87
19/09/2012,1459.5,1465.15,1457.88,1461.05,"3,451,360,000",0,5.65,-1.62,1.55
20/09/2012,1461.05,1461.23,1449.98,1460.26,"3,382,520,000",0,0.18,-11.07,-0.79
21/09/2012,1460.34,1467.07,1459.51,1460.15,"4,833,870,000",0,6.73,-0.83,-0.19
24/09/2012,1459.76,1460.72,1452.06,1456.89,"3,008,920,000",0,0.96,-7.7,-2.87
25/09/2012,1456.94,1463.24,1441.59,1441.59,"3,739,900,000",0,6.3,-15.35,-15.35
26/09/2012,1441.6,1441.6,1430.53,1433.32,"3,565,380,000",0,0,-11.07,-8.28
27/09/2012,1433.36,1450.2,1433.36,1447.15,"3,150,330,000",0,16.84,0,13.79
28/09/2012,1447.13,1447.13,1435.6,1440.67,"3,509,230,000",0,0,-11.53,-6.46
01/10/2012,1440.9,1457.14,1440.9,1444.49,"3,505,080,000",0,16.24,0,3.59
02/10/2012,1444.99,1451.52,1439.01,1445.75,"3,321,790,000",0,6.53,-5.98,0.76
03/10/2012,1446.05,1454.3,1441.99,1450.99,"3,531,640,000",0,8.25,-4.06,4.94
04/10/2012,1451.08,1463.14,1451.08,1461.4,"3,615,860,000",0,12.06,0,10.32
05/10/2012,1461.4,1470.96,1456.89,1460.93,"3,172,940,000",0,9.56,-4.51,-0.47
08/10/2012,1460.93,1460.93,1453.1,1455.88,"2,328,720,000",0,0,-7.83,-5.05
09/10/2012,1455.9,1455.9,1441.18,1441.48,"3,216,320,000",0,0,-14.72,-14.42
10/10/2012,1441.48,1442.52,1430.64,1432.56,"3,225,060,000",0,1.04,-10.84,-8.92
11/10/2012,1432.82,1443.9,1432.82,1432.84,"3,672,540,000",0,11.08,0,0.02
12/10/2012,1432.84,1438.43,1425.53,1428.59,"3,134,750,000",0,5.59,-7.31,-4.25
15/10/2012,1428.75,1441.31,1427.24,1440.13,"3,483,810,000",0,12.56,-1.51,11.38
16/10/2012,1440.31,1455.51,1440.31,1454.92,"3,568,770,000",0,15.2,0,14.61
17/10/2012,1454.22,1462.2,1453.35,1460.91,"3,655,320,000",0,7.98,-0.87,6.69
18/10/2012,1460.94,1464.02,1452.63,1457.34,"3,880,030,000",0,3.08,-8.31,-3.6
19/10/2012,1457.34,1457.34,1429.85,1433.19,"3,875,170,000",0,0,-27.49,-24.15
22/10/2012,1433.21,1435.46,1422.06,1433.82,"3,216,220,000",0,2.25,-11.15,0.61
23/10/2012,1433.74,1433.74,1407.56,1413.11,"3,587,670,000",0,0,-26.18,-20.63
24/10/2012,1413.2,1420.04,1407.1,1408.75,"3,385,970,000",0,6.84,-6.1,-4.45
25/10/2012,1409.74,1421.12,1405.14,1412.97,"3,512,640,000",0,11.38,-4.6,3.23
26/10/2012,1412.97,1417.09,1403.28,1411.94,"3,284,910,000",0,4.12,-9.69,-1.03
31/10/2012,1410.99,1418.76,1405.95,1412.16,"3,577,110,000",0,7.77,-5.04,1.17
01/11/2012,1412.2,1428.35,1412.2,1427.59,"3,929,890,000",0,16.15,0,15.39
02/11/2012,1427.59,1434.27,1412.91,1414.2,"3,732,480,000",0,6.68,-14.68,-13.39
05/11/2012,1414.02,1419.9,1408.13,1417.26,"2,921,040,000",0,5.88,-5.89,3.24
06/11/2012,1417.26,1433.38,1417.26,1428.39,"3,306,970,000",0,16.12,0,11.13
07/11/2012,1428.27,1428.27,1388.14,1394.53,"4,356,490,000",0,0,-40.13,-33.74
08/11/2012,1394.53,1401.23,1377.51,1377.51,"3,779,520,000",0,6.7,-17.02,-17.02
09/11/2012,1377.55,1391.39,1373.03,1379.85,"3,647,350,000",0,13.84,-4.52,2.3
12/11/2012,1379.86,1384.87,1377.19,1380.03,"2,567,540,000",0,5.01,-2.67,0.17
13/11/2012,1380.03,1388.81,1371.39,1374.53,"3,455,550,000",0,8.78,-8.64,-5.5
14/11/2012,1374.64,1380.13,1352.5,1355.49,"4,109,510,000",0,5.49,-22.14,-19.15
15/11/2012,1355.41,1360.62,1348.05,1353.33,"3,928,870,000",0,5.21,-7.36,-2.08
16/11/2012,1353.36,1362.03,1343.35,1359.88,"4,045,910,000",0,8.67,-10.01,6.52
19/11/2012,1359.88,1386.89,1359.88,1386.89,"3,374,800,000",0,27.01,0,27.01
20/11/2012,1386.82,1389.77,1377.04,1387.81,"3,207,160,000",0,2.95,-9.78,0.99
21/11/2012,1387.79,1391.25,1386.39,1391.03,"2,667,090,000",0,3.46,-1.4,3.24
23/11/2012,1391.03,1409.16,1391.03,1409.15,"1,504,960,000",0,18.13,0,18.12
26/11/2012,1409.15,1409.15,1397.68,1406.29,"2,948,960,000",0,0,-11.47,-2.86
27/11/2012,1406.29,1409.01,1398.03,1398.94,"3,323,120,000",0,2.72,-8.26,-7.35
28/11/2012,1398.77,1410.31,1385.43,1409.93,"3,359,250,000",0,11.54,-13.34,11.16
29/11/2012,1409.96,1419.7,1409.04,1415.95,"3,356,850,000",0,9.74,-0.92,5.99
30/11/2012,1415.95,1418.86,1411.63,1416.18,"3,966,000,000",0,2.91,-4.32,0.23
03/12/2012,1416.34,1423.73,1408.46,1409.46,"3,074,280,000",0,7.39,-7.88,-6.88
04/12/2012,1409.46,1413.14,1403.65,1407.05,"3,247,710,000",0,3.68,-5.81,-2.41
05/12/2012,1407.05,1415.56,1398.23,1409.28,"4,253,920,000",0,8.51,-8.82,2.23
06/12/2012,1409.43,1413.95,1405.93,1413.94,"3,229,700,000",0,4.52,-3.5,4.51
07/12/2012,1413.95,1420.34,1410.9,1418.07,"3,125,160,000",0,6.39,-3.05,4.12
10/12/2012,1418.07,1421.64,1415.64,1418.55,"2,999,430,000",0,3.57,-2.43,0.48
11/12/2012,1418.55,1434.27,1418.55,1427.84,"3,650,230,000",0,15.72,0,9.29
12/12/2012,1427.84,1438.59,1426.76,1428.48,"3,709,050,000",0,10.75,-1.08,0.64
13/12/2012,1428.48,1431.36,1416,1419.45,"3,349,960,000",0,2.88,-12.48,-9.03
14/12/2012,1419.45,1419.45,1411.88,1413.58,"3,210,170,000",0,0,-7.57,-5.87
17/12/2012,1413.54,1430.67,1413.54,1430.36,"3,455,610,000",0,17.13,0,16.82
18/12/2012,1430.47,1448,1430.47,1446.79,"4,302,240,000",0,17.53,0,16.32
19/12/2012,1446.79,1447.75,1435.8,1435.81,"3,869,800,000",0,0.96,-10.99,-10.98
